integrationSite;gene;Bcells;Monocytes;Neutrophils;NKcells;Tcells;cellCount;key;Bcells_corrected;Monocytes_corrected;Neutrophils_corrected;NKcells_corrected;Tcells_corrected;Bcells_corrected_prop;Monocytes_corrected_prop;Neutrophils_corrected_prop;NKcells_corrected_prop;Tcells_corrected_prop;Bcells_transf_logCLR;Monocytes_transf_logCLR;Neutrophils_transf_logCLR;NKcells_transf_logCLR;Tcells_transf_logCLR;cluster_num;cluster
chr1+28953766;EPB41;1;0;0;0;2;3;FR01|m48|Blood;0.375094350380359;0.000323019907046848;0.00777553455415758;0.00159262066084557;0.255799052029513;0.585550079624993;0.000504258014283447;0.0121381856930049;0.00248619888256083;0.399321277785158;11.2601;-2.3956;-0.1756;-1.2846;8.8376;6;B
chr1+28974550;EPB41;0;2;1;1;0;4;FR01|m48|Blood;0.000112317719041515;1.46413629130168;7.88562349685634;0.493972787144849;0.000723889275706508;1.14091050126525e-05;0.148725284334899;0.801012585846946;0.0501771888711982;7.35318419439759e-05;-3.8782;10.8773;24.8188;4.8909;-2.7891;2;GM
chr1+29014763;EPB41;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr1+31350509;ZCCHC17;1;0;1;1;0;3;FR01|m48|Blood;0.375105511350175;0.000115942393744489;7.87546154343749;0.493519691171507;0.000714473948692895;0.0428941183076284;1.32582609523512e-05;0.900575888515874;0.056435033289854;8.17016256909688e-05;4.8635;-3.7185;27.5586;6.1488;-2.6269;2;GM
chr1+35975067;AGO3;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr1+36290688;THRAP3;0;0;2;0;3;5;FR01|m48|Blood;0.000290220798726847;0.000347080712628828;15.7404268150445;0.00667034422341719;0.38174540730966;1.79931901772623e-05;2.15184070079968e-05;0.975879380102383;0.000413549865089824;0.0236675584353416;-2.766;-2.6534;43.8478;-0.582;8.4247;2;GM
chr1+39314130;MACF1;0;3;0;0;0;3;FR01|m48|Blood;2.85860275465286e-05;2.19738650009634;0.0239141495253267;0.00161753465348836;3.36123439943541e-05;1.28593251518009e-05;0.988486680876651;0.010757697059321;0.000727642342737416;1.51203961387797e-05;-2.8634;46.4372;5.2621;-0.113;-2.766;3;M
chr1+39434996;MACF1;2;2;0;0;4;8;FR01|m48|Blood;0.750206746313117;1.46476363308286;0.0314606527297989;0.00425120161088891;0.508501157655194;0.271894484670219;0.53086853075901;0.0114021608088648;0.0015407463034722;0.184294077458433;2.6015;5.2075;-0.8827;-2.3032;1.4983;6;B
chr1+41127792;SCMH1;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr1+42572086;CCDC30;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr1+54091455;TCEANC2;0;0;0;0;7;7;FR01|m48|Blood;0.000286383160150814;0.000777973568899108;0.00698771860886176;0.00337602788755695;0.892131907656173;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr1+54524555;ACOT11;0;0;3;0;0;3;FR01|m48|Blood;0.000252086029182582;2.28267923399663e-05;23.6061690599603;0.00784533065882187;0.00177846375791757;1.06743439114244e-05;9.66578880319418e-07;0.999580848626628;0.000332203088852862;7.53073617271608e-05;-1.8437;-3.3866;73.2708;0.303;-0.4348;5;G
chr1+8756367;RERE;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr1+9814417;CLSTN1;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr10-101921908;C10ORF76;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr10-102261435;GBF1;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr10-11508877;USP6NL;0;2;1;0;0;3;FR01|m48|Blood;0.00010307556851356;1.46412792238685;7.8846570361908;0.00369287480211819;0.000615217183269894;1.10203578673584e-05;0.156537712097822;0.842990666491227;0.000394824908225842;6.5776144857164e-05;-3.3525;18.723;36.1282;-0.9538;-2.2276;2;GM
chr10-21917970;DNAJC1;1;0;0;0;2;3;FR01|m48|Blood;0.375094350380359;0.000323019907046848;0.00777553455415758;0.00159262066084557;0.255799052029513;0.585550079624993;0.000504258014283447;0.0121381856930049;0.00248619888256083;0.399321277785158;11.2601;-2.3956;-0.1756;-1.2846;8.8376;6;B
chr10-72292091;DDIT4;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr10-74906225;KAT6B;0;2;1;0;1;4;FR01|m48|Blood;0.000144130497066649;1.46423945006631;7.88565877207529;0.00417685082795678;0.128508252896218;1.51992660054717e-05;0.154411213103442;0.831581294344179;0.000440469353060879;0.0135518239333125;-3.8281;10.03;23.5295;-1.7065;0.5386;2;GM
chr10+13132171;OPTN;0;0;3;0;0;3;FR01|m48|Blood;0.000252086029182582;2.28267923399663e-05;23.6061690599603;0.00784533065882187;0.00177846375791757;1.06743439114244e-05;9.66578880319418e-07;0.999580848626628;0.000332203088852862;7.53073617271608e-05;-1.8437;-3.3866;73.2708;0.303;-0.4348;5;G
chr10+24596497;ARHGAP21;0;0;0;0;24;24;FR01|m48|Blood;0.0009813129263909;0.00266578355776617;0.0239439308974983;0.0115682074468735;3.0569554877729;0.000316949794924388;0.000861009296040012;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr10+73214364;FAM149B1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-10245557;SBF2;0;0;3;0;0;3;FR01|m48|Blood;0.000252086029182582;2.28267923399663e-05;23.6061690599603;0.00784533065882187;0.00177846375791757;1.06743439114244e-05;9.66578880319418e-07;0.999580848626628;0.000332203088852862;7.53073617271608e-05;-1.8437;-3.3866;73.2708;0.303;-0.4348;5;G
chr11-104714847;LOC102723895;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-116956434;SIK3;0;0;2;1;0;3;FR01|m48|Blood;0.000177299503316342;2.35867763927594e-05;15.7384125006391;0.495510132781946;0.00129431459771499;1.09205383640811e-05;1.4527976202085e-06;0.969387585910514;0.0305203190850528;7.9721668448881e-05;-2.4987;-3.7185;56.7577;16.6097;-1.1131;5;G
chr11-119040690;HYOU1;0;0;0;0;8;8;FR01|m48|Blood;0.000327438088703902;0.000889501248356673;0.00798945449334893;0.00386000391339553;1.02002494336912;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-13438130;BTBD10;0;3;0;0;0;3;FR01|m48|Blood;2.85860275465286e-05;2.19738650009634;0.0239141495253267;0.00161753465348836;3.36123439943541e-05;1.28593251518009e-05;0.988486680876651;0.010757697059321;0.000727642342737416;1.51203961387797e-05;-2.8634;46.4372;5.2621;-0.113;-2.766;3;M
chr11-34995796;PDHX;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-45947591;PHF21A;1;0;0;0;2;3;FR01|m48|Blood;0.375094350380359;0.000323019907046848;0.00777553455415758;0.00159262066084557;0.255799052029513;0.585550079624993;0.000504258014283447;0.0121381856930049;0.00248619888256083;0.399321277785158;11.2601;-2.3956;-0.1756;-1.2846;8.8376;6;B
chr11-46764745;CKAP5;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-46972754;C11ORF49;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-47001207;C11ORF49;0;2;2;0;0;4;FR01|m48|Blood;0.000187104244907754;1.46413553131763;15.7533800561776;0.00630798502172548;0.00120803843590908;1.08622275282155e-05;0.0849995321119393;0.914553267313722;0.000366206381818535;7.01319649917266e-05;-3.2893;14.6483;38.4784;-0.9277;-2.1091;2;GM
chr11-5231053;HBD;1;0;0;0;2;3;FR01|m48|Blood;0.375094350380359;0.000323019907046848;0.00777553455415758;0.00159262066084557;0.255799052029513;0.585550079624993;0.000504258014283447;0.0121381856930049;0.00248619888256083;0.399321277785158;11.2601;-2.3956;-0.1756;-1.2846;8.8376;6;B
chr11-62479575;AHNAK;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-62583390;TUT1;1;0;0;2;3;6;FR01|m48|Blood;0.375152888270248;0.000448565228866133;0.0106857591871673;0.982624617078833;0.380790089592872;0.21440959978366;0.000256366655316195;0.00610718835531036;0.561595438747295;0.217631406458418;3.4668;-3.1303;-0.9841;7.9796;3.5226;6;B
chr11-62619536;B3GAT3;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-65104042;VPS51;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-65159613;SPDYC;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-65460686;NEAT1;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-65694165;KAT5;3;0;1;0;0;4;FR01|m48|Blood;1.12778041152646;0.000308211543601611;7.88608014495782;0.00449354632093638;0.000631855124509026;0.125040872415886;3.41724682453293e-05;0.874356684323372;0.000498214853235991;7.00559392604802e-05;14.8573;-2.813;33.6327;-0.9651;-2.3516;2;GM
chr11-66168733;PACS1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-66773642;C11ORF80;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-67143393;KDM2A;0;0;0;1;4;5;FR01|m48|Blood;0.000172460525019502;0.000451759445359197;0.00494897162093573;0.492204012152772;0.508561472609766;0.00017137423918194;0.000448913925276134;0.00491779928290816;0.489103741829854;0.505358170722779;-2.6232;-1.984;-0.2793;15.2365;15.4928;4;T
chr11-67174538;KDM2A;0;4;1;0;1;6;FR01|m48|Blood;0.000163208767920973;2.93077182334685;7.90161903871788;0.00525639096991169;0.128530685722945;1.48827002302222e-05;0.267251564028551;0.720533761664056;0.000479320394943008;0.011720471212219;-3.8782;13.3289;21.5544;-1.6921;0.2746;2;GM
chr11-68081496;CHKA;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-68112749;CHKA;0;1;1;1;0;3;FR01|m48|Blood;0.00010280996234931;0.733282164485885;7.8776696139736;0.493434792633316;0.000712709758439451;1.12913432699135e-05;0.0805344194639795;0.865183390264509;0.0541926239211265;7.82750071147259e-05;-3.8526;7.6513;26.4233;5.6167;-2.6971;2;GM
chr11-72896511;FCHSD2;0;0;0;0;6;6;FR01|m48|Blood;0.000245328231597725;0.000666445889441544;0.00598598272437458;0.00289205186171836;0.764238871943225;0.000316949794924388;0.000861009296040012;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11-73024193;FCHSD2;0;3;1;0;0;4;FR01|m48|Blood;0.000112614703940723;2.19739410902712;7.8926371695121;0.00423264487309565;0.000626433596633543;1.11554899246963e-05;0.217671467277862;0.781836042210981;0.000419281191392999;6.20538298392647e-05;-3.3751;21.1878;34.5941;-0.9492;-2.3032;2;GM
chr11-749954;TALDO1;0;1;2;0;0;3;FR01|m48|Blood;0.00017759648821555;0.733281404501832;15.7454261732948;0.00576999051019203;0.00119685891864203;1.07726605795133e-05;0.0444794362734216;0.955087195411324;0.000349996500144021;7.25991545308322e-05;-3.2227;10.9186;40.5911;-0.8692;-2.0009;2;GM
chr11+110448729;FDX1;0;1;2;0;0;3;FR01|m48|Blood;0.00017759648821555;0.733281404501832;15.7454261732948;0.00576999051019203;0.00119685891864203;1.07726605795133e-05;0.0444794362734216;0.955087195411324;0.000349996500144021;7.25991545308322e-05;-3.2227;10.9186;40.5911;-0.8692;-2.0009;2;GM
chr11+118287545;CD3E;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11+118523123;KMT2A,LOC101929089;1;0;0;0;6;7;FR01|m48|Blood;0.375257568754851;0.000766410437573262;0.0117580455095578;0.00351672047088677;0.764251852546842;0.324743520098004;0.000663242647345471;0.0101752753473196;0.00304332884931775;0.661374633058014;7.4153;-2.2425;-0.3068;-1.1681;11.795;6;B
chr11+119234842;CBL;0;0;1;2;0;3;FR01|m48|Blood;0.000102512977450102;2.43467604455524e-05;7.87065594131784;0.983174934905069;0.000810165437512417;1.1577150140086e-05;2.74956506106814e-06;0.888860784264592;0.111033394195438;9.14948247694305e-05;-2.7221;-3.5924;49.5516;24.5935;-1.3108;5;G
chr11+1901170;LINC01150;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11+1910240;LINC01150;0;0;0;0;10;10;FR01|m48|Blood;0.000408546606089273;0.00110983641996796;0.00996849367977481;0.00481615167175956;1.27269167246055;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11+62019788;FTH1;0;3;1;0;0;4;FR01|m48|Blood;0.000112614703940723;2.19739410902712;7.8926371695121;0.00423264487309565;0.000626433596633543;1.11554899246963e-05;0.217671467277862;0.781836042210981;0.000419281191392999;6.20538298392647e-05;-3.3751;21.1878;34.5941;-0.9492;-2.3032;2;GM
chr11+62735998;TTC9C;0;1;3;1;0;5;FR01|m48|Blood;0.000270867315137698;0.733297382347445;23.6151156539471;0.49866501307253;0.00189835226371783;1.09004233490887e-05;0.0295098428701236;0.950335251541357;0.0200676104058778;7.63947592927772e-05;-3.6433;4.643;31.6614;3.1299;-2.4626;2;GM
chr11+64496230;LOC100996455;0;0;0;3;0;3;FR01|m48|Blood;2.76553581182627e-05;2.5042368230401e-05;0.00289194768379467;1.46706835308709;0.000325180338137253;1.88088417456234e-05;1.7031706440648e-05;0.00196685886649922;0.99777614034965;0.000221160235664166;-2.315;-2.3798;1.1471;53.2919;-0.5605;1;K
chr11+65140427;SYVN1;0;1;1;0;3;5;FR01|m48|Blood;0.000215731257759815;0.733605658422121;7.87968392837898;0.00459500407478736;0.381163802470384;2.39720998042501e-05;0.0815184050900828;0.875592028334393;0.000510597756790424;0.0423549967189296;-3.6988;5.2765;21.8196;-1.7652;2.6973;2;GM
chr11+65300247;POLA2;0;0;3;0;0;3;FR01|m48|Blood;0.000252086029182582;2.28267923399663e-05;23.6061690599603;0.00784533065882187;0.00177846375791757;1.06743439114244e-05;9.66578880319418e-07;0.999580848626628;0.000332203088852862;7.53073617271608e-05;-1.8437;-3.3866;73.2708;0.303;-0.4348;5;G
chr11+65431277;NEAT1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11+65466704;NEAT1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11+65466966;NEAT1;0;0;0;4;0;4;FR01|m48|Blood;3.68975086462168e-05;3.34112830631829e-05;0.00385840834933017;1.95734826542983;0.000433852430573867;1.88088417456234e-05;1.7031706440648e-05;0.00196685886649922;0.99777614034965;0.000221160235664166;-2.315;-2.3798;1.1471;53.2919;-0.5605;1;K
chr11+66139037;PACS1;0;1;3;0;0;4;FR01|m48|Blood;0.000261625164609744;0.733289013432612;23.6141491932816;0.00838510072979932;0.00178968017128121;1.07408864184101e-05;0.0301048028651841;0.969466735857648;0.000344245992850291;7.34743978993232e-05;-3.1791;8.9436;41.7658;-0.8254;-1.9385;2;GM
chr11+66174799;PACS1;0;0;2;0;3;5;FR01|m48|Blood;0.000290220798726847;0.000347080712628828;15.7404268150445;0.00667034422341719;0.38174540730966;1.79931901772623e-05;2.15184070079968e-05;0.975879380102383;0.000413549865089824;0.0236675584353416;-2.766;-2.6534;43.8478;-0.582;8.4247;2;GM
chr11+66180642;PACS1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11+66355136;LOC102724064;0;0;0;3;0;3;FR01|m48|Blood;2.76553581182627e-05;2.5042368230401e-05;0.00289194768379467;1.46706835308709;0.000325180338137253;1.88088417456234e-05;1.7031706440648e-05;0.00196685886649922;0.99777614034965;0.000221160235664166;-2.315;-2.3798;1.1471;53.2919;-0.5605;1;K
chr11+66377089;SLC29A2;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr11+66773241;C11ORF80;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
